task_id,category,hardware,model,backend,run_index,raw_output,latency_s,input_tokens,output_tokens,tokens_per_second,peak_memory_mb,peak_memory_allocated_mb,peak_memory_reserved_mb,error,groq_server_tokens_per_second,groq_response_id,timestamp,correct,score_reason,parsed_calls,gold_calls,failure_type
multiple_141,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""lawsuit.check_case"", ""arguments"": {""case_id"": ""1234"", ""closed_status"": ""True""}}
</tool_call>",4.292316208011471,564,36,8.387080134685126,,,,,,chatcmpl-de00ffe1-66e5-488b-afbb-33c85f2d1625,2026-04-29T22:50:52.712627+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""lawsuit.check_case"", ""arguments"": {""case_id"": ""1234"", ""closed_status"": ""True""}}]","[{""name"": ""lawsuit.check_case"", ""arguments"": {""case_id"": [1234], ""closed_status"": [true]}}]",correct
multiple_48,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""library.find_nearby"", ""arguments"": {""location"": ""New York City, NY"", ""preferences"": [""Pet-friendly"", ""Disabled Access""]}}
</tool_call>",3.3879524160875008,470,43,12.69203185848093,,,,,,chatcmpl-c7887737-4c7e-4b95-9f3b-f378ddfa1fc3,2026-04-29T22:50:59.012187+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""library.find_nearby"", ""arguments"": {""location"": ""New York City, NY"", ""preferences"": [""Pet-friendly"", ""Disabled Access""]}}]","[{""name"": ""library.find_nearby"", ""arguments"": {""location"": [""New York City"", ""NYC"", ""New York City, NY""], ""preferences"": [[""Pet-friendly"", ""Disabled Access""], [""Disabled Access"", ""Pet-friendly""]]}}]",correct
multiple_87,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""games.update.find"", ""arguments"": {""game"": ""Cyberpunk 2077"", ""platform"": ""Xbox""}}
</tool_call>",3.2908092910656705,533,38,11.547311508803467,,,,,,chatcmpl-592c5943-0030-4c69-8321-f0d8506a67be,2026-04-29T22:51:04.407132+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""games.update.find"", ""arguments"": {""game"": ""Cyberpunk 2077"", ""platform"": ""Xbox""}}]","[{""name"": ""games.update.find"", ""arguments"": {""game"": [""Cyberpunk 2077""], ""platform"": [""Xbox""], ""region"": ["""", ""global""]}}]",correct
multiple_84,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""getTopGoalScorers"", ""arguments"": {""competition"": ""UEFA Champions League"", ""team"": ""Barcelona"", ""number"": ""10""}}
</tool_call>",3.3034168749582022,466,45,13.622258922610056,,,,,,chatcmpl-92b56121-501a-49de-a465-d174601b5be8,2026-04-29T22:51:09.705828+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""getTopGoalScorers"", ""arguments"": {""competition"": ""UEFA Champions League"", ""team"": ""Barcelona"", ""number"": ""10""}}]","[{""name"": ""getTopGoalScorers"", ""arguments"": {""competition"": [""UEFA Champions League""], ""team"": [""Barcelona""], ""number"": [10]}}]",correct
multiple_146,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""restaurant.find_nearby"", ""arguments"": {""location"": ""Seattle, WA"", ""cuisine"": ""Chinese"", ""max_distance"": ""10""}}
</tool_call>",2.4263403749791905,444,43,17.722163157083347,,,,,,chatcmpl-800b7a07-245b-41f4-89d2-c5be115b7a5b,2026-04-29T22:51:15.019773+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""restaurant.find_nearby"", ""arguments"": {""location"": ""Seattle, WA"", ""cuisine"": ""Chinese"", ""max_distance"": ""10""}}]","[{""name"": ""restaurant.find_nearby"", ""arguments"": {""location"": [""Seattle"", ""Seattle, WA""], ""cuisine"": [""Chinese""], ""max_distance"": [10]}}]",correct
multiple_66,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Las Vegas"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}
</tool_call>",4.318460416980088,529,43,9.9572523186562,,,,,,chatcmpl-04955d5f-ebe6-4165-a1d3-37e3c2f97338,2026-04-29T22:51:19.454223+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Las Vegas"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}]","[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": [""Las Vegas""], ""end_location"": [""Los Angeles""], ""time_period"": [""weekend""]}}]",correct
multiple_79,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""exhibition_info"", ""arguments"": {""museum_name"": ""Museum of Modern Art, New York"", ""month"": ""1""}}
</tool_call>",2.2755863750353456,392,41,18.017334103331134,,,,,,chatcmpl-24586846-3dab-49c8-9563-aa826b531e5d,2026-04-29T22:51:25.796830+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""exhibition_info"", ""arguments"": {""museum_name"": ""Museum of Modern Art, New York"", ""month"": ""1""}}]","[{""name"": ""exhibition_info"", ""arguments"": {""museum_name"": [""Museum of Modern Art"", ""MOMA"", ""Museum of Modern Art, New York""], ""month"": ["""", 1]}}]",correct
multiple_194,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""get_museum_hours"", ""arguments"": {""museum_name"": ""Metropolitan Museum of Art"", ""day"": ""Saturday""}}
</tool_call>",6.496274082921445,764,39,6.00344128067658,,,,,,chatcmpl-5386c999-a5ca-4e07-b655-66e4738c0b90,2026-04-29T22:51:30.075704+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_museum_hours"", ""arguments"": {""museum_name"": ""Metropolitan Museum of Art"", ""day"": ""Saturday""}}]","[{""name"": ""get_museum_hours"", ""arguments"": {""museum_name"": [""Metropolitan Museum of Art"", ""The Met"", ""Met Museum""], ""day"": [""Saturday""]}}]",correct
multiple_28,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""solve.quadratic_equation"", ""arguments"": {""a"": 2, ""b"": 3, ""c"": -4}}
</tool_call>",3.3969533750787377,495,40,11.775257291858722,,,,,,chatcmpl-767041ff-436e-43f2-aff1-b4f277cf4573,2026-04-29T22:51:38.578931+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""solve.quadratic_equation"", ""arguments"": {""a"": 2, ""b"": 3, ""c"": -4}}]","[{""name"": ""solve.quadratic_equation"", ""arguments"": {""a"": [2], ""b"": [3], ""c"": [-4]}}]",correct
multiple_184,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""recipe_search"", ""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese""], ""servings"": 2}}
</tool_call>",3.567838458926417,585,48,13.453523906024454,,,,,,chatcmpl-1d529f3e-a941-4e76-9cbc-3b7487bd0eb7,2026-04-29T22:51:43.985244+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""recipe_search"", ""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese""], ""servings"": 2}}]","[{""name"": ""recipe_search"", ""arguments"": {""dietary_restriction"": [""Vegetarian""], ""ingredients"": [[""pasta"", ""cheese""], [""cheese"", ""pasta""]], ""servings"": [2]}}]",correct
multiple_58,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""lawyer.search"", ""arguments"": {""location"": ""Los Angeles, CA"", ""expertise"": ""Marriage""}}
</tool_call>",2.2828829999780282,396,37,16.207576122103546,,,,,,chatcmpl-476d293c-497d-4109-bca5-6bd200768024,2026-04-29T22:51:49.560936+00:00,False,"argument_mismatch: Argument mismatch for 'expertise': predicted Marriage, gold ['Divorce'].","[{""name"": ""lawyer.search"", ""arguments"": {""location"": ""Los Angeles, CA"", ""expertise"": ""Marriage""}}]","[{""name"": ""lawyer.search"", ""arguments"": {""location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""expertise"": [""Divorce""]}}]",argument_mismatch
multiple_0,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""triangle_properties.get"", ""arguments"": {""side1"": 5, ""side2"": 4, ""side3"": 3, ""get_area"": true, ""get_perimeter"": true, ""get_angles"": true}}
</tool_call>",5.357186667039059,650,60,11.19990840885936,,,,,,chatcmpl-f88bea15-17b3-40c9-bd4d-99fcdaeab54e,2026-04-29T22:51:53.846666+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""triangle_properties.get"", ""arguments"": {""side1"": 5, ""side2"": 4, ""side3"": 3, ""get_area"": true, ""get_perimeter"": true, ""get_angles"": true}}]","[{""name"": ""triangle_properties.get"", ""arguments"": {""side1"": [5], ""side2"": [4], ""side3"": [3], ""get_area"": ["""", true], ""get_perimeter"": ["""", true], ""get_angles"": ["""", true]}}]",correct
multiple_135,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""get_case_info"", ""arguments"": {""docket"": ""2022/AL2562"", ""court"": ""California"", ""info_type"": ""victim""}}
</tool_call>",3.441211958997883,448,45,13.076788217690744,,,,,,chatcmpl-8d301fcc-7011-4fdd-a05c-629705a576e8,2026-04-29T22:52:01.212126+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_case_info"", ""arguments"": {""docket"": ""2022/AL2562"", ""court"": ""California"", ""info_type"": ""victim""}}]","[{""name"": ""get_case_info"", ""arguments"": {""docket"": [""2022/AL2562""], ""court"": [""California"", ""CA""], ""info_type"": [""victim""]}}]",correct
multiple_120,multiple,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""light_travel_time"", ""arguments"": {""distance_in_light_years"": ""4"", ""speed_of_light"": ""299792458""}}
</tool_call>",6.384402583935298,890,39,6.1086373372088785,,,,,,chatcmpl-feaaef4c-c2c7-4aa5-8287-82b05d0a4aeb,2026-04-29T22:52:06.660617+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""light_travel_time"", ""arguments"": {""distance_in_light_years"": ""4"", ""speed_of_light"": ""299792458""}}]","[{""name"": ""light_travel_time"", ""arguments"": {""distance_in_light_years"": [4], ""speed_of_light"": [299792458, """"]}}]",correct
parallel_68,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""calculate_area"", ""arguments"": {""base"": 12, ""height"": 15, ""unit"": ""m""}}
</tool_call>
<tool_call>
{""name"": ""calculate_area"", ""arguments"": {""base"": 18, ""height"": 24, ""unit"": ""m""}}
</tool_call>
<tool_call>
{""name"": ""add"", ""arguments"": {""a"": ""result1"", ""b"": ""result2""}}
</tool_call>",2.40483441692777,355,104,43.2462207243617,,,,,,chatcmpl-57858224-a63d-4403-87f1-4a4c765e21ba,2026-04-29T22:52:15.051717+00:00,False,"wrong_call_count: predicted 3, gold 2.","[{""name"": ""calculate_area"", ""arguments"": {""base"": 12, ""height"": 15, ""unit"": ""m""}}, {""name"": ""calculate_area"", ""arguments"": {""base"": 18, ""height"": 24, ""unit"": ""m""}}, {""name"": ""add"", ""arguments"": {""a"": ""result1"", ""b"": ""result2""}}]","[{""name"": ""calculate_area"", ""arguments"": {""base"": [12], ""height"": [15], ""unit"": [""m"", ""meters"", ""meter""]}}, {""name"": ""calculate_area"", ""arguments"": {""base"": [18], ""height"": [24], ""unit"": [""m"", ""meters"", ""meter""]}}]",wrong_call_count
parallel_57,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Sheraton Hotel"", ""location"": ""New York"", ""check_in"": ""2022-05-01"", ""check_out"": ""2022-05-05"", ""adults"": 2, ""children"": 1}}
</tool_call>

<tool_call>
{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Marriott"", ""location"": ""Los Angeles"", ""check_in"": ""2022-06-01"", ""check_out"": ""2022-06-10"", ""adults"": 1, ""children"": 2}}
</tool_call>",8.661358292098157,454,144,16.62556785479855,,,,,,chatcmpl-81c1d30d-6e51-445c-adb5-5142a501dcf0,2026-04-29T22:52:19.462247+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Sheraton Hotel"", ""location"": ""New York"", ""check_in"": ""2022-05-01"", ""check_out"": ""2022-05-05"", ""adults"": 2, ""children"": 1}}, {""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Marriott"", ""location"": ""Los Angeles"", ""check_in"": ""2022-06-01"", ""check_out"": ""2022-06-10"", ""adults"": 1, ""children"": 2}}]","[{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": [""Sheraton Hotel"", ""Sheraton""], ""location"": [""New York"", ""New York, NY"", ""New York City"", ""NYC""], ""check_in"": [""2022-05-01"", ""05/01/2022"", ""May 1, 2022""], ""check_out"": [""2022-05-05"", ""05/05/2022"", ""May 5, 2022""], ""adults"": [2], ""children"": [1]}}, {""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": [""Marriott""], ""location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""check_in"": [""2022-06-01"", ""06/01/2022"", ""June 1, 2022""], ""check_out"": [""2022-06-10"", ""06/10/2022"", ""June 10, 2022""], ""adults"": [1], ""children"": [2]}}]",correct
parallel_99,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""melting"", ""substance"": ""water""}}
</tool_call>

<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""freezing"", ""substance"": ""water""}}
</tool_call>

<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""vaporization"", ""substance"": ""water""}}
</tool_call>

<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""condensation"", ""substance"": ""water""}}
</tool_call>",0.48884958296548575,389,166,339.5727556787547,,,,,,chatcmpl-1912909b-e6a5-4270-a09c-f20b16bb7a14,2026-04-29T22:52:30.129871+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""melting"", ""substance"": ""water""}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""freezing"", ""substance"": ""water""}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""vaporization"", ""substance"": ""water""}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""condensation"", ""substance"": ""water""}}]","[{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""melting""], ""substance"": [""water"", """"]}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""freezing""], ""substance"": [""water"", """"]}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""vaporization""], ""substance"": [""water"", """"]}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""condensation""], ""substance"": [""water"", """"]}}]",correct
parallel_129,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""create_histogram"", ""arguments"": {""data"": ""[12, 15, 11, 14, 18, 19, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"", ""bins"": ""5""}}
</tool_call>

<tool_call>
{""name"": ""create_histogram"", ""arguments"": {""data"": ""[32, 35, 31, 34, 38, 39, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]"", ""bins"": ""5""}}
</tool_call>",2.491684415959753,410,175,70.23361340589076,,,,,,chatcmpl-94b6f72f-d5f1-4c47-8e5d-021784b7ecce,2026-04-29T22:52:32.626793+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""create_histogram"", ""arguments"": {""data"": ""[12, 15, 11, 14, 18, 19, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"", ""bins"": ""5""}}, {""name"": ""create_histogram"", ""arguments"": {""data"": ""[32, 35, 31, 34, 38, 39, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]"", ""bins"": ""5""}}]","[{""name"": ""create_histogram"", ""arguments"": {""data"": [[12, 15, 11, 14, 18, 19, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]], ""bins"": [5]}}, {""name"": ""create_histogram"", ""arguments"": {""data"": [[32, 35, 31, 34, 38, 39, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]], ""bins"": [5]}}]",correct
parallel_190,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Shortest""}}
</tool_call>

<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Shortest""}}
</tool_call>

<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Scenic""}}
</tool_call>

<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Scenic""}}
</tool_call>",2.613777333055623,309,177,67.71808667920426,,,,,,chatcmpl-f4e3ebfa-c938-46ea-bd74-146dbcc064e1,2026-04-29T22:52:37.125122+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Shortest""}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Shortest""}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Scenic""}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Scenic""}}]","[{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""New York City"", ""NYC""], ""end_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""route_preference"": [""Shortest""]}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""end_location"": [""Miami""], ""route_preference"": [""Shortest""]}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""New York City"", ""NYC""], ""end_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""route_preference"": [""Scenic""]}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""end_location"": [""Miami""], ""route_preference"": [""Scenic""]}}]",correct
parallel_183,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""5"", ""y"": ""7""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}
</tool_call>",3.6681579160504043,367,161,43.8912401495933,,,,,,chatcmpl-61eb75af-caf0-4766-829e-adfd462301eb,2026-04-29T22:52:41.743014+00:00,False,"wrong_call_count: predicted 5, gold 3.","[{""name"": ""math.hypot"", ""arguments"": {""x"": ""5"", ""y"": ""7""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}]","[{""name"": ""math.hypot"", ""arguments"": {""x"": [5], ""y"": [7], ""z"": ["""", 0]}}, {""name"": ""math.hypot"", ""arguments"": {""x"": [10], ""y"": [15], ""z"": ["""", 0]}}, {""name"": ""math.hypot"", ""arguments"": {""x"": [20], ""y"": [25], ""z"": ["""", 0]}}]",wrong_call_count
parallel_162,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": 4, ""total_outcomes"": 52, ""format_as_ratio"": False}}
</tool_call>

<tool_call>
{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": 13, ""total_outcomes"": 52, ""format_as_ratio"": False}}
</tool_call>

<tool_call>
{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": 26, ""total_outcomes"": 52, ""format_as_ratio"": True}}
</tool_call>",3.4221671249251813,406,127,37.110987092068626,,,,,,chatcmpl-0a10d3e0-7ea0-4d1f-8580-ec9b42309c43,2026-04-29T22:52:47.421026+00:00,False,parse_failure: Could not parse predicted tool calls.,null,"[{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": [4], ""total_outcomes"": [52], ""format_as_ratio"": [false, """"]}}, {""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": [13], ""total_outcomes"": [52], ""format_as_ratio"": [false, """"]}}, {""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": [26], ""total_outcomes"": [52], ""format_as_ratio"": [true]}}]",parse_failure
parallel_188,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""New York"", ""end_location"": ""Los Angeles"", ""mode"": ""driving""}}
</tool_call>

<tool_call>
{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""San Francisco"", ""mode"": ""bicycling""}}
</tool_call>

<tool_call>
{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""New York"", ""mode"": ""transit""}}
</tool_call>",3.5626472079893574,345,128,35.928339947035916,,,,,,chatcmpl-3d4050a1-5710-44ce-9009-301568226c1c,2026-04-29T22:52:52.848916+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""New York"", ""end_location"": ""Los Angeles"", ""mode"": ""driving""}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""San Francisco"", ""mode"": ""bicycling""}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""New York"", ""mode"": ""transit""}}]","[{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": [""New York"", ""New York, NY"", ""NYC""], ""end_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""mode"": [""driving"", """"]}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""end_location"": [""San Francisco"", ""SF""], ""mode"": [""bicycling""]}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": [""San Francisco"", ""SF""], ""end_location"": [""New York"", ""New York, NY"", ""NYC""], ""mode"": [""transit""]}}]",correct
parallel_41,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""San Francisco, CA"", ""instruments"": [""Yamaha acoustic guitar"", ""Kawai piano""]}}
</tool_call>

<tool_call>
{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""Chicago, IL"", ""instruments"": [""Yamaha acoustic guitar"", ""Kawai piano""]}}
</tool_call>",1.3149485419271514,287,92,69.96471501855684,,,,,,chatcmpl-2fb51673-8c7d-4981-8a0b-d018b322a0a6,2026-04-29T22:52:58.422750+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""San Francisco, CA"", ""instruments"": [""Yamaha acoustic guitar"", ""Kawai piano""]}}, {""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""Chicago, IL"", ""instruments"": [""Yamaha acoustic guitar"", ""Kawai piano""]}}]","[{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": [""San Francisco, CA"", ""San Francisco, CA"", ""San Francisco, California""], ""instruments"": [[""Yamaha Acoustic Guitar"", ""Kawai Piano""], [""Kawai Piano"", ""Yamaha Acoustic Guitar""], [""Yamaha acoustic guitar"", ""Kawai piano""], [""Kawai piano"", ""Yamaha acoustic guitar""]]}}, {""name"": ""find_music_instrument_store"", ""arguments"": {""location"": [""Chicago, IL"", ""Chicago, Illinois"", ""Chicago, IL.""], ""instruments"": [[""Yamaha Acoustic Guitar"", ""Kawai Piano""], [""Kawai Piano"", ""Yamaha Acoustic Guitar""], [""Yamaha acoustic guitar"", ""Kawai piano""], [""Kawai piano"", ""Yamaha acoustic guitar""]]}}]",correct
parallel_60,parallel,Groq_LPU_Llama,llama-3.1-8b-instant,groq_prompt_api,0,"<tool_call>
{""name"": ""math.factorial"", ""arguments"": {""number"": 5}}
</tool_call>

<tool_call>
{""name"": ""math.factorial"", ""arguments"": {""number"": 7}}
</tool_call>

<tool_call>
{""name"": ""math.factorial"", ""arguments"": {""number"": 9}}
</tool_call>",0.2361927500460297,221,76,321.7710957901501,,,,,,chatcmpl-e75e3932-04b7-4586-91ac-af9e8de10116,2026-04-29T22:53:01.750348+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""math.factorial"", ""arguments"": {""number"": 5}}, {""name"": ""math.factorial"", ""arguments"": {""number"": 7}}, {""name"": ""math.factorial"", ""arguments"": {""number"": 9}}]","[{""name"": ""math.factorial"", ""arguments"": {""number"": [5]}}, {""name"": ""math.factorial"", ""arguments"": {""number"": [7]}}, {""name"": ""math.factorial"", ""arguments"": {""number"": [9]}}]",correct
