task_id,category,hardware,model,backend,run_index,raw_output,latency_s,input_tokens,output_tokens,tokens_per_second,peak_memory_mb,peak_memory_allocated_mb,peak_memory_reserved_mb,error,groq_server_tokens_per_second,groq_response_id,timestamp,correct,score_reason,parsed_calls,gold_calls,failure_type
multiple_146,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""restaurant.find_nearby"", ""arguments"": {""location"": ""Seattle, WA"", ""cuisine"": ""Chinese"", ""max_distance"": ""10""}}
</tool_call>",0.2644782910356298,444,43,162.58423264768885,,,,,,,2026-04-30T21:51:06.351400+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""restaurant.find_nearby"", ""arguments"": {""location"": ""Seattle, WA"", ""cuisine"": ""Chinese"", ""max_distance"": ""10""}}]","[{""name"": ""restaurant.find_nearby"", ""arguments"": {""location"": [""Seattle"", ""Seattle, WA""], ""cuisine"": [""Chinese""], ""max_distance"": [10]}}]",correct
multiple_66,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Las Vegas"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}
</tool_call>",0.26925424998626113,529,43,159.70035756982148,,,,,,,2026-04-30T21:51:07.622341+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": ""Las Vegas"", ""end_location"": ""Los Angeles"", ""time_period"": ""weekend""}}]","[{""name"": ""traffic_estimate"", ""arguments"": {""start_location"": [""Las Vegas""], ""end_location"": [""Los Angeles""], ""time_period"": [""weekend""]}}]",correct
multiple_79,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""exhibition_info"", ""arguments"": {""museum_name"": ""Museum of Modern Art, New York"", ""month"": ""1""}}
</tool_call>",0.3779487500432879,392,41,108.480316432596,,,,,,,2026-04-30T21:51:08.896806+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""exhibition_info"", ""arguments"": {""museum_name"": ""Museum of Modern Art, New York"", ""month"": ""1""}}]","[{""name"": ""exhibition_info"", ""arguments"": {""museum_name"": [""Museum of Modern Art"", ""MOMA"", ""Museum of Modern Art, New York""], ""month"": ["""", 1]}}]",correct
multiple_194,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""get_museum_hours"", ""arguments"": {""museum_name"": ""Metropolitan Museum of Art"", ""day"": ""Saturday""}}
</tool_call>",0.3217030840460211,764,39,121.22979832677287,,,,,,,2026-04-30T21:51:10.276214+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_museum_hours"", ""arguments"": {""museum_name"": ""Metropolitan Museum of Art"", ""day"": ""Saturday""}}]","[{""name"": ""get_museum_hours"", ""arguments"": {""museum_name"": [""Metropolitan Museum of Art"", ""The Met"", ""Met Museum""], ""day"": [""Saturday""]}}]",correct
multiple_28,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""solve.quadratic_equation"", ""arguments"": {""a"": ""2"", ""b"": ""3"", ""c"": ""-4""}}
</tool_call>",0.27633595804218203,495,40,144.75133921548527,,,,,,,2026-04-30T21:51:11.605758+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""solve.quadratic_equation"", ""arguments"": {""a"": ""2"", ""b"": ""3"", ""c"": ""-4""}}]","[{""name"": ""solve.quadratic_equation"", ""arguments"": {""a"": [2], ""b"": [3], ""c"": [-4]}}]",correct
multiple_184,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""recipe_search"", ""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese"", ""tomatoes"", ""basil""], ""servings"": 2}}
</tool_call>",0.2108774579828605,585,56,265.5570706118409,,,,,,,2026-04-30T21:51:12.890861+00:00,False,"argument_mismatch: Argument mismatch for 'ingredients': predicted ['pasta', 'cheese', 'tomatoes', 'basil'], gold [['pasta', 'cheese'], ['cheese', 'pasta']].","[{""name"": ""recipe_search"", ""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese"", ""tomatoes"", ""basil""], ""servings"": 2}}]","[{""name"": ""recipe_search"", ""arguments"": {""dietary_restriction"": [""Vegetarian""], ""ingredients"": [[""pasta"", ""cheese""], [""cheese"", ""pasta""]], ""servings"": [2]}}]",argument_mismatch
multiple_58,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""lawyer.search"", ""arguments"": {""location"": ""Los Angeles, CA"", ""expertise"": ""Marriage""}}
</tool_call>",0.2476949580013752,396,37,149.37728364981325,,,,,,,2026-04-30T21:51:14.108177+00:00,False,"argument_mismatch: Argument mismatch for 'expertise': predicted Marriage, gold ['Divorce'].","[{""name"": ""lawyer.search"", ""arguments"": {""location"": ""Los Angeles, CA"", ""expertise"": ""Marriage""}}]","[{""name"": ""lawyer.search"", ""arguments"": {""location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""expertise"": [""Divorce""]}}]",argument_mismatch
multiple_0,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""triangle_properties.get"", ""arguments"": {""side1"": 5, ""side2"": 4, ""side3"": 3, ""get_area"": true, ""get_perimeter"": true, ""get_angles"": true}}
</tool_call>",0.3552553750341758,650,60,168.89258887139417,,,,,,,2026-04-30T21:51:15.362876+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""triangle_properties.get"", ""arguments"": {""side1"": 5, ""side2"": 4, ""side3"": 3, ""get_area"": true, ""get_perimeter"": true, ""get_angles"": true}}]","[{""name"": ""triangle_properties.get"", ""arguments"": {""side1"": [5], ""side2"": [4], ""side3"": [3], ""get_area"": ["""", true], ""get_perimeter"": ["""", true], ""get_angles"": ["""", true]}}]",correct
multiple_135,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""get_case_info"", ""arguments"": {""docket"": ""2022/AL2562"", ""court"": ""California"", ""info_type"": ""victim""}}
</tool_call>",0.1737125830259174,448,45,259.0485917378025,,,,,,,2026-04-30T21:51:16.723108+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_case_info"", ""arguments"": {""docket"": ""2022/AL2562"", ""court"": ""California"", ""info_type"": ""victim""}}]","[{""name"": ""get_case_info"", ""arguments"": {""docket"": [""2022/AL2562""], ""court"": [""California"", ""CA""], ""info_type"": [""victim""]}}]",correct
multiple_120,multiple,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""light_travel_time"", ""arguments"": {""distance_in_light_years"": ""4"", ""speed_of_light"": ""299792458""}}
</tool_call>",0.19490087497979403,890,39,200.1017183942517,,,,,,,2026-04-30T21:51:17.902447+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""light_travel_time"", ""arguments"": {""distance_in_light_years"": ""4"", ""speed_of_light"": ""299792458""}}]","[{""name"": ""light_travel_time"", ""arguments"": {""distance_in_light_years"": [4], ""speed_of_light"": [299792458, """"]}}]",correct
parallel_68,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""calculate_area"", ""arguments"": {""base"": 12, ""height"": 15, ""unit"": ""m""}}
</tool_call>
<tool_call>
{""name"": ""calculate_area"", ""arguments"": {""base"": 18, ""height"": 24, ""unit"": ""m""}}
</tool_call>
<tool_call>
{""name"": ""add"", ""arguments"": {""a"": ""result1"", ""b"": ""result2""}}
</tool_call>",0.2326385409105569,355,104,447.045444804372,,,,,,,2026-04-30T21:51:19.104881+00:00,False,"wrong_call_count: predicted 3, gold 2.","[{""name"": ""calculate_area"", ""arguments"": {""base"": 12, ""height"": 15, ""unit"": ""m""}}, {""name"": ""calculate_area"", ""arguments"": {""base"": 18, ""height"": 24, ""unit"": ""m""}}, {""name"": ""add"", ""arguments"": {""a"": ""result1"", ""b"": ""result2""}}]","[{""name"": ""calculate_area"", ""arguments"": {""base"": [12], ""height"": [15], ""unit"": [""m"", ""meters"", ""meter""]}}, {""name"": ""calculate_area"", ""arguments"": {""base"": [18], ""height"": [24], ""unit"": [""m"", ""meters"", ""meter""]}}]",wrong_call_count
parallel_57,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Sheraton Hotel"", ""location"": ""New York"", ""check_in"": ""2022-05-01"", ""check_out"": ""2022-05-05"", ""adults"": 2, ""children"": 1}}
</tool_call>

<tool_call>
{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Marriott"", ""location"": ""Los Angeles"", ""check_in"": ""2022-06-01"", ""check_out"": ""2022-06-10"", ""adults"": 1, ""children"": 2}}
</tool_call>",0.2525435839779675,454,144,570.1986078274825,,,,,,,2026-04-30T21:51:20.350106+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Sheraton Hotel"", ""location"": ""New York"", ""check_in"": ""2022-05-01"", ""check_out"": ""2022-05-05"", ""adults"": 2, ""children"": 1}}, {""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": ""Marriott"", ""location"": ""Los Angeles"", ""check_in"": ""2022-06-01"", ""check_out"": ""2022-06-10"", ""adults"": 1, ""children"": 2}}]","[{""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": [""Sheraton Hotel"", ""Sheraton""], ""location"": [""New York"", ""New York, NY"", ""New York City"", ""NYC""], ""check_in"": [""2022-05-01"", ""05/01/2022"", ""May 1, 2022""], ""check_out"": [""2022-05-05"", ""05/05/2022"", ""May 5, 2022""], ""adults"": [2], ""children"": [1]}}, {""name"": ""hotel_booking.book"", ""arguments"": {""hotel_name"": [""Marriott""], ""location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""check_in"": [""2022-06-01"", ""06/01/2022"", ""June 1, 2022""], ""check_out"": [""2022-06-10"", ""06/10/2022"", ""June 10, 2022""], ""adults"": [1], ""children"": [2]}}]",correct
parallel_99,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""melting"", ""substance"": ""water""}}
</tool_call>

<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""freezing"", ""substance"": ""water""}}
</tool_call>

<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""vaporization"", ""substance"": ""water""}}
</tool_call>

<tool_call>
{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""condensation"", ""substance"": ""water""}}
</tool_call>",0.34169366594869643,389,166,485.8152683021173,,,,,,,2026-04-30T21:51:21.609125+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""melting"", ""substance"": ""water""}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""freezing"", ""substance"": ""water""}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""vaporization"", ""substance"": ""water""}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": 500, ""phase_transition"": ""condensation"", ""substance"": ""water""}}]","[{""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""melting""], ""substance"": [""water"", """"]}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""freezing""], ""substance"": [""water"", """"]}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""vaporization""], ""substance"": [""water"", """"]}}, {""name"": ""thermo.calculate_energy"", ""arguments"": {""mass"": [500], ""phase_transition"": [""condensation""], ""substance"": [""water"", """"]}}]",correct
parallel_129,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""create_histogram"", ""arguments"": {""data"": ""[12, 15, 11, 14, 18, 19, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"", ""bins"": ""5""}}
</tool_call>

<tool_call>
{""name"": ""create_histogram"", ""arguments"": {""data"": ""[32, 35, 31, 34, 38, 39, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]"", ""bins"": ""5""}}
</tool_call>",0.314761541900225,410,175,555.97643518811,,,,,,,2026-04-30T21:51:22.966225+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""create_histogram"", ""arguments"": {""data"": ""[12, 15, 11, 14, 18, 19, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"", ""bins"": ""5""}}, {""name"": ""create_histogram"", ""arguments"": {""data"": ""[32, 35, 31, 34, 38, 39, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]"", ""bins"": ""5""}}]","[{""name"": ""create_histogram"", ""arguments"": {""data"": [[12, 15, 11, 14, 18, 19, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]], ""bins"": [5]}}, {""name"": ""create_histogram"", ""arguments"": {""data"": [[32, 35, 31, 34, 38, 39, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]], ""bins"": [5]}}]",correct
parallel_190,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Shortest""}}
</tool_call>

<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Shortest""}}
</tool_call>

<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Scenic""}}
</tool_call>

<tool_call>
{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Scenic""}}
</tool_call>",0.26997712498996407,309,177,655.611100409265,,,,,,,2026-04-30T21:51:24.288766+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Shortest""}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Shortest""}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""New York City"", ""end_location"": ""Los Angeles"", ""route_preference"": ""Scenic""}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""Miami"", ""route_preference"": ""Scenic""}}]","[{""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""New York City"", ""NYC""], ""end_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""route_preference"": [""Shortest""]}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""end_location"": [""Miami""], ""route_preference"": [""Shortest""]}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""New York City"", ""NYC""], ""end_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""route_preference"": [""Scenic""]}}, {""name"": ""calculate_shortest_distance"", ""arguments"": {""start_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""end_location"": [""Miami""], ""route_preference"": [""Scenic""]}}]",correct
parallel_183,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""5"", ""y"": ""7""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}
</tool_call>
<tool_call>
{""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}
</tool_call>",0.21601591701619327,367,161,745.3154481571416,,,,,,,2026-04-30T21:51:25.567052+00:00,False,"wrong_call_count: predicted 5, gold 3.","[{""name"": ""math.hypot"", ""arguments"": {""x"": ""5"", ""y"": ""7""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""10"", ""y"": ""15""}}, {""name"": ""math.hypot"", ""arguments"": {""x"": ""20"", ""y"": ""25""}}]","[{""name"": ""math.hypot"", ""arguments"": {""x"": [5], ""y"": [7], ""z"": ["""", 0]}}, {""name"": ""math.hypot"", ""arguments"": {""x"": [10], ""y"": [15], ""z"": ["""", 0]}}, {""name"": ""math.hypot"", ""arguments"": {""x"": [20], ""y"": [25], ""z"": ["""", 0]}}]",wrong_call_count
parallel_162,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": 4, ""total_outcomes"": 52, ""format_as_ratio"": False}}
</tool_call>

<tool_call>
{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": 13, ""total_outcomes"": 52, ""format_as_ratio"": False}}
</tool_call>

<tool_call>
{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": 26, ""total_outcomes"": 52, ""format_as_ratio"": True}}
</tool_call>",0.3138666250742972,406,127,404.63046993268904,,,,,,,2026-04-30T21:51:26.790009+00:00,False,parse_failure: Could not parse predicted tool calls.,null,"[{""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": [4], ""total_outcomes"": [52], ""format_as_ratio"": [false, """"]}}, {""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": [13], ""total_outcomes"": [52], ""format_as_ratio"": [false, """"]}}, {""name"": ""probability_of_event"", ""arguments"": {""success_outcomes"": [26], ""total_outcomes"": [52], ""format_as_ratio"": [true]}}]",parse_failure
parallel_188,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""New York"", ""end_location"": ""Los Angeles"", ""mode"": ""driving""}}
</tool_call>

<tool_call>
{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""San Francisco"", ""mode"": ""bicycling""}}
</tool_call>

<tool_call>
{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""New York"", ""mode"": ""transit""}}
</tool_call>",0.4090434580575675,345,128,312.9251855238953,,,,,,,2026-04-30T21:51:28.110322+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""New York"", ""end_location"": ""Los Angeles"", ""mode"": ""driving""}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""Los Angeles"", ""end_location"": ""San Francisco"", ""mode"": ""bicycling""}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": ""San Francisco"", ""end_location"": ""New York"", ""mode"": ""transit""}}]","[{""name"": ""get_traffic_info"", ""arguments"": {""start_location"": [""New York"", ""New York, NY"", ""NYC""], ""end_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""mode"": [""driving"", """"]}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""end_location"": [""San Francisco"", ""SF""], ""mode"": [""bicycling""]}}, {""name"": ""get_traffic_info"", ""arguments"": {""start_location"": [""San Francisco"", ""SF""], ""end_location"": [""New York"", ""New York, NY"", ""NYC""], ""mode"": [""transit""]}}]",correct
parallel_41,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""San Francisco, CA"", ""instruments"": ""['Yamaha acoustic guitar', 'Kawai piano']""}}
</tool_call>

<tool_call>
{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""Chicago, IL"", ""instruments"": ""['Yamaha acoustic guitar', 'Kawai piano']""}}
</tool_call>",0.23181316698901355,287,94,405.4989680739532,,,,,,,2026-04-30T21:51:29.525597+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""San Francisco, CA"", ""instruments"": ""['Yamaha acoustic guitar', 'Kawai piano']""}}, {""name"": ""find_music_instrument_store"", ""arguments"": {""location"": ""Chicago, IL"", ""instruments"": ""['Yamaha acoustic guitar', 'Kawai piano']""}}]","[{""name"": ""find_music_instrument_store"", ""arguments"": {""location"": [""San Francisco, CA"", ""San Francisco, CA"", ""San Francisco, California""], ""instruments"": [[""Yamaha Acoustic Guitar"", ""Kawai Piano""], [""Kawai Piano"", ""Yamaha Acoustic Guitar""], [""Yamaha acoustic guitar"", ""Kawai piano""], [""Kawai piano"", ""Yamaha acoustic guitar""]]}}, {""name"": ""find_music_instrument_store"", ""arguments"": {""location"": [""Chicago, IL"", ""Chicago, Illinois"", ""Chicago, IL.""], ""instruments"": [[""Yamaha Acoustic Guitar"", ""Kawai Piano""], [""Kawai Piano"", ""Yamaha Acoustic Guitar""], [""Yamaha acoustic guitar"", ""Kawai piano""], [""Kawai piano"", ""Yamaha acoustic guitar""]]}}]",correct
parallel_60,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""math.factorial"", ""arguments"": {""number"": 5}}
</tool_call>

<tool_call>
{""name"": ""math.factorial"", ""arguments"": {""number"": 7}}
</tool_call>

<tool_call>
{""name"": ""math.factorial"", ""arguments"": {""number"": 9}}
</tool_call>",0.3159729589242488,221,76,240.52691172924136,,,,,,,2026-04-30T21:51:30.764950+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""math.factorial"", ""arguments"": {""number"": 5}}, {""name"": ""math.factorial"", ""arguments"": {""number"": 7}}, {""name"": ""math.factorial"", ""arguments"": {""number"": 9}}]","[{""name"": ""math.factorial"", ""arguments"": {""number"": [5]}}, {""name"": ""math.factorial"", ""arguments"": {""number"": [7]}}, {""name"": ""math.factorial"", ""arguments"": {""number"": [9]}}]",correct
parallel_71,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""calculate_derivative"", ""arguments"": {""function"": ""3x^3 - 2x^2 + 5x - 7"", ""x_value"": ""4""}}
</tool_call>
<tool_call>
{""name"": ""calculate_derivative"", ""arguments"": {""function"": ""3x^3 - 2x^2 + 5x - 7"", ""x_value"": ""2""}}
</tool_call>",0.2850006250664592,306,95,333.33260226305464,,,,,,,2026-04-30T21:51:32.089223+00:00,False,"argument_mismatch: Argument mismatch for 'function': predicted 3x^3 - 2x^2 + 5x - 7, gold ['3x**3 - 2x**2 + 5x - 7', 'lambda x: 3x**3 - 2x**2 + 5x - 7'].","[{""name"": ""calculate_derivative"", ""arguments"": {""function"": ""3x^3 - 2x^2 + 5x - 7"", ""x_value"": ""4""}}, {""name"": ""calculate_derivative"", ""arguments"": {""function"": ""3x^3 - 2x^2 + 5x - 7"", ""x_value"": ""2""}}]","[{""name"": ""calculate_derivative"", ""arguments"": {""function"": [""3x**3 - 2x**2 + 5x - 7"", ""lambda x: 3x**3 - 2x**2 + 5x - 7""], ""x_value"": [4]}}, {""name"": ""calculate_derivative"", ""arguments"": {""function"": [""9x**2 - 4x + 5"", ""lambda x: 9x**2 - 4x + 5""], ""x_value"": [2]}}]",argument_mismatch
parallel_156,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 100, ""max_depth"": 10, ""data"": ""data_random_forest""}}
</tool_call>

<tool_call>
{""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 200, ""max_depth"": 20, ""data"": ""data_random_forest""}}
</tool_call>

<tool_call>
{""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 300, ""max_depth"": 30, ""data"": ""data_random_forest""}}
</tool_call>

<tool_call>
{""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 400, ""max_depth"": 40, ""data"": ""data_random_forest""}}
</tool_call>",0.4812718329485506,424,173,359.4642116080253,,,,,,,2026-04-30T21:51:33.381048+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 100, ""max_depth"": 10, ""data"": ""data_random_forest""}}, {""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 200, ""max_depth"": 20, ""data"": ""data_random_forest""}}, {""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 300, ""max_depth"": 30, ""data"": ""data_random_forest""}}, {""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": 400, ""max_depth"": 40, ""data"": ""data_random_forest""}}]","[{""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": [100], ""max_depth"": [10], ""data"": [""data_random_forest""]}}, {""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": [200], ""max_depth"": [20], ""data"": [""data_random_forest""]}}, {""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": [300], ""max_depth"": [30], ""data"": [""data_random_forest""]}}, {""name"": ""random_forest.train"", ""arguments"": {""n_estimators"": [400], ""max_depth"": [40], ""data"": [""data_random_forest""]}}]",correct
parallel_11,parallel,Cerebras_WSE,llama3.1-8b,cerebras_api,0,"<tool_call>
{""name"": ""ml.predict_house_price"", ""arguments"": {""location"": ""New York"", ""size"": 3000}}
</tool_call>

<tool_call>
{""name"": ""ml.predict_house_price"", ""arguments"": {""location"": ""Los Angeles"", ""size"": 4000}}
</tool_call>",0.31057941704057157,263,69,222.1653986522436,,,,,,,2026-04-30T21:51:34.866043+00:00,True,correct: Predicted calls match gold function names and required arguments.,"[{""name"": ""ml.predict_house_price"", ""arguments"": {""location"": ""New York"", ""size"": 3000}}, {""name"": ""ml.predict_house_price"", ""arguments"": {""location"": ""Los Angeles"", ""size"": 4000}}]","[{""name"": ""ml.predict_house_price"", ""arguments"": {""location"": [""New York"", ""New York, NY"", ""NYC""], ""size"": [3000]}}, {""name"": ""ml.predict_house_price"", ""arguments"": {""location"": [""Los Angeles"", ""Los Angeles, CA"", ""LA""], ""size"": [4000]}}]",correct
